Driver_ID,dr_city,dr_state,dr_contract,dr_commission,dr_paytype,dr_wkbase,dr_onduty,dr_status
69853,UNION CITY                    ,NJ ,1,100,COMMISSION,NULL,0,236
69865,LAUREL                        ,MD ,1,100,COMMISSION,0,1,107
69867,TAMPA                         ,FL ,1,100,COMMISSION,0,0,236
69868,LAWRENCEVILLE                 ,GA ,1,100,COMMISSION,NULL,1,107
69871,BROCKTON                      ,MA ,1,100,COMMISSION,NULL,1,107
69872,KATY                          ,TX ,1,100,COMMISSION,NULL,1,107
69873,KATY                          ,TX ,1,100,COMMISSION,0,1,107
69881,NORTH PROVIDENCE              ,RI ,1,100,COMMISSION,NULL,0,236
69885,DILLSBURG                     ,PA ,1,100,COMMISSION,0,1,107
69886,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,0,236
69889,SALT LAKE CITY                ,UT ,1,100,COMMISSION,NULL,0,236
69890,SALT LAKE CITY                ,UT ,1,100,COMMISSION,NULL,0,236
69892,GRAYSON                       ,GA ,1,100,COMMISSION,NULL,0,236
69896,PEMBROKE PINES                ,FL ,1,100,COMMISSION,0,0,236
69900,PAWTUCKET                     ,RI ,1,100,COMMISSION,NULL,1,107
69904,SALEM                         ,MA ,1,100,COMMISSION,NULL,1,107
69906,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,1,107
69910,ALLENTOWN                     ,PA ,1,100,COMMISSION,0,1,107
69911,ALLENTOWN                     ,PA ,1,100,COMMISSION,NULL,1,107
69912,VANCOUVER                     ,WA ,1,100,COMMISSION,NULL,1,107
69913,CITRUS HEIGHTS                ,CA ,1,100,COMMISSION,NULL,1,107
69916,STONE MOUNTAIN                ,GA ,1,100,COMMISSION,NULL,0,236
69926,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,0,236
69927,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,1,107
69928,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,0,236
69929,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,1,107
69931,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,0,236
69940,VIRGINIA BEACH                ,VA ,1,100,COMMISSION,NULL,1,107
69946,EDINBURG                      ,TX ,1,100,COMMISSION,NULL,0,236
69947,BOZEMAN                       ,MT ,1,100,COMMISSION,0,0,236
69950,LANCASTER                     ,TX ,1,100,COMMISSION,NULL,0,236
69958,VIRGINIA BEACH                ,VA ,1,100,COMMISSION,NULL,1,107
69962,PORTAGE                       ,MI ,1,0,WEEKLY    ,NULL,1,107
69966,HOUSTON                       ,TX ,1,100,COMMISSION,0,1,107
69970,KATY                          ,TX ,1,100,COMMISSION,NULL,1,107
69972,DULUTH                        ,MN ,1,100,COMMISSION,0,0,236
69973,MARGATE                       ,FL ,1,100,COMMISSION,0,1,107
69974,PROVO                         ,UT ,1,100,COMMISSION,NULL,0,236
69979,SALEM                         ,MA ,1,100,COMMISSION,NULL,1,107
69982,FORT WORTH                    ,TX ,1,100,COMMISSION,0,1,107
69983,FORT WORTH                    ,TX ,1,100,COMMISSION,NULL,1,107
69984,RICHMOND                      ,VA ,1,100,COMMISSION,NULL,0,236
69985,RICHMOND                      ,VA ,1,100,COMMISSION,NULL,0,236
69986,RICHMOND                      ,VA ,1,100,COMMISSION,0,0,236
69988,RICHMOND                      ,VA ,1,100,COMMISSION,NULL,0,236
69991,MIAMI                         ,FL ,1,100,COMMISSION,NULL,1,107
69992,WALNUTPORT                    ,PA ,1,100,COMMISSION,NULL,1,107
70004,RIALTO                        ,CA ,1,100,COMMISSION,NULL,1,107
70006,BEAUMONT                      ,TX ,1,100,COMMISSION,NULL,1,107
70007,MIAMI                         ,FL ,1,100,COMMISSION,NULL,0,236
70015,BUENA PARK                    ,CA ,1,100,COMMISSION,NULL,1,107
70018,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,0,236
70020,EDMONTON                      ,AB ,1,0,DAILY     ,0,1,107
70021,PENSACOLA                     ,FL ,1,100,COMMISSION,NULL,1,107
70023,TAMPA                         ,FL ,1,100,COMMISSION,0,0,236
70028,LAWRENCEVILLE                 ,GA ,1,100,COMMISSION,NULL,1,107
70031,                              ,   ,1,100,COMMISSION,NULL,1,107
70036,BROOKFIELD                    ,IL ,1,100,COMMISSION,NULL,1,107
70037,BROADVIEW HEIGHTS             ,OH ,1,100,WEEKLY    ,0,1,107
70041,MIDDLETON                     ,MA ,1,100,COMMISSION,NULL,1,107
70042,CHESTERFIELD                  ,VA ,1,100,COMMISSION,NULL,1,107
70047,STALLINGS                     ,NC ,1,100,COMMISSION,0,0,236
70057,HACIENDA HEIGHTS              ,CA ,1,100,COMMISSION,NULL,1,107
70058,BRONX                         ,NY ,1,100,COMMISSION,0,1,107
70066,KINGSTON                      ,ON ,1,0,DAILY     ,NULL,1,107
70073,NEWARK                        ,DE ,1,100,COMMISSION,NULL,1,107
70074,NEWARK                        ,DE ,1,100,COMMISSION,NULL,0,236
70075,READING                       ,PA ,1,100,COMMISSION,NULL,1,107
70076,BUENA PARK                    ,CA ,1,100,COMMISSION,NULL,0,236
70077,ELLENWOOD                     ,GA ,1,100,COMMISSION,NULL,1,107
70078,SYRACUSE                      ,NY ,1,100,COMMISSION,NULL,1,107
70079,SYRACUSE                      ,NY ,1,100,COMMISSION,NULL,0,236
70080,WEST READING                  ,PA ,1,100,COMMISSION,0,0,236
70083,TENSTRIKE                     ,MN ,1,100,COMMISSION,NULL,1,107
70084,VIRGINIA BEACH                ,VA ,1,100,COMMISSION,NULL,1,107
70087,NORFOLK                       ,VA ,1,100,COMMISSION,NULL,0,236
70089,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,0,236
70091,FRISCO                        ,TX ,1,100,COMMISSION,0,1,107
70092,CHESTERFIELD                  ,VA ,1,100,COMMISSION,NULL,1,107
70093,CHESTERFIELD                  ,VA ,1,100,COMMISSION,NULL,1,107
70096,MESQUITE                      ,TX ,1,100,COMMISSION,0,0,236
70098,BOSTON                        ,MA ,1,100,COMMISSION,NULL,1,107
70100,MIAMI                         ,FL ,1,100,COMMISSION,NULL,0,236
70101,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,1,107
70102,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,1,107
70103,WALNUTPORT                    ,PA ,1,100,COMMISSION,NULL,1,107
70104,WALNUTPORT                    ,PA ,1,100,COMMISSION,NULL,1,107
70106,PENNSAUKEN                    ,NJ ,1,100,COMMISSION,NULL,0,236
70107,SUGARLAND                     ,TX ,1,100,COMMISSION,0,0,236
70108,HENRICO                       ,VA ,1,100,COMMISSION,NULL,0,236
70110,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,1,107
70112,CANTON                        ,OH ,1,100,COMMISSION,0,1,107
70117,CAROL STREAM                  ,IL ,1,100,COMMISSION,NULL,0,236
70120,COLUMBUS                      ,OH ,1,100,COMMISSION,NULL,0,236
70122,PROVIDENCE                    ,RI ,1,100,COMMISSION,NULL,1,107
70123,NORTH CHESTERFIELD            ,VA ,1,100,COMMISSION,0,0,236
70128,WOOD CROSS                    ,UT ,1,100,COMMISSION,NULL,0,236
70131,NEW BRAUNFELS                 ,TX ,1,100,COMMISSION,NULL,1,107
70132,MERIDEN                       ,CT ,1,100,COMMISSION,NULL,0,236
70137,BRAMPTON                      ,ON ,1,100,COMMISSION,NULL,1,107
70139,SPRING                        ,TX ,1,100,COMMISSION,0,0,236
70142,MESA                          ,AZ ,1,100,COMMISSION,NULL,1,107
70144,SEFFNER                       ,FL ,1,100,COMMISSION,NULL,0,236
70147,PORT JERVIS                   ,NY ,1,100,COMMISSION,NULL,1,107
70149,PORT JERVIS                   ,NY ,1,100,COMMISSION,NULL,1,107
70157,BETHLEHEM                     ,PA ,1,100,COMMISSION,0,1,107
70159,BAYONNE                       ,NJ ,1,100,COMMISSION,NULL,0,236
70163,BAYONNE                       ,NJ ,1,100,COMMISSION,NULL,0,236
70174,NEW BRITAIN                   ,CT ,1,100,COMMISSION,NULL,1,107
70180,CHICAGO                       ,IL ,1,100,COMMISSION,NULL,1,107
70182,ACWORTH                       ,GA ,1,100,COMMISSION,0,1,107
70185,CUMBERLAND                    ,MD ,1,100,COMMISSION,0,1,107
70186,CUMBERLAND                    ,MD ,1,100,COMMISSION,0,1,107
70188,MIDDLETON                     ,MA ,1,100,COMMISSION,NULL,1,107
70189,CHESTERFIELD                  ,VA ,1,100,COMMISSION,NULL,1,107
70191,VIRGINIA BEACH                ,VA ,1,100,COMMISSION,NULL,1,107
70198,SILVER SPRING                 ,MD ,1,100,COMMISSION,0,1,107
70199,READING                       ,PA ,1,100,COMMISSION,NULL,1,107
70200,READING                       ,PA ,1,100,COMMISSION,0,1,107
70202,WHARTON                       ,TX ,1,100,COMMISSION,NULL,0,236
70203,CERES                         ,CA ,1,100,COMMISSION,NULL,0,236
70204,CERES                         ,CA ,1,100,COMMISSION,NULL,0,236
70205,KENT                          ,WA ,1,100,COMMISSION,NULL,1,107
70212,DENVER                        ,CO ,1,100,COMMISSION,NULL,1,107
70213,SCHWENKSVILLE                 ,PA ,1,100,COMMISSION,NULL,1,107
70214,SCHWENKSVILLE                 ,PA ,1,100,COMMISSION,NULL,1,107
70216,LEVITTOWN                     ,PA ,1,100,COMMISSION,NULL,1,107
70222,CHARLOTTE                     ,NC ,1,100,COMMISSION,NULL,0,236
70225,PATERSON                      ,NJ ,1,100,COMMISSION,0,1,107
70226,PATERSON                      ,NJ ,1,100,COMMISSION,NULL,0,236
70228,GROVE CITY                    ,OH ,1,100,COMMISSION,0,0,236
70230,BROADVIEW HEIGHTS             ,OH ,1,100,COMMISSION,0,1,107
70232,CANTON                        ,OH ,1,100,COMMISSION,0,0,236
70234,VIRGINIA BEACH                ,VA ,1,100,COMMISSION,NULL,1,107
70240,HANOVER                       ,MD ,1,100,COMMISSION,NULL,1,107
70241,CANTON                        ,OH ,1,100,COMMISSION,0,0,236
70242,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,0,236
70245,NEW BRAUNFELS                 ,TX ,1,100,COMMISSION,NULL,0,236
70254,MIDLOTHIAN                    ,VA ,1,100,COMMISSION,0,1,107
70259,SUITLAND                      ,MD ,1,100,COMMISSION,NULL,0,236
70261,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,1,107
70264,FAMINGTON HILLS               ,MI ,1,100,COMMISSION,NULL,0,236
70266,STALLINGS                     ,NC ,1,100,COMMISSION,0,1,107
70269,FLAT ROCK                     ,MI ,1,100,COMMISSION,NULL,1,107
70270,CANTON                        ,MI ,1,100,COMMISSION,0,0,236
70271,CANTON                        ,MI ,1,100,COMMISSION,0,0,236
70272,CANTON                        ,MI ,1,100,COMMISSION,0,1,107
70273,CANTON                        ,MI ,1,100,COMMISSION,0,0,236
70280,CANTON                        ,MI ,1,100,COMMISSION,0,1,107
70282,COATESVILLE                   ,PA ,1,100,COMMISSION,NULL,1,107
70283,COATESVILLE                   ,PA ,1,100,COMMISSION,0,0,236
70284,SAN DIEGO                     ,CA ,1,0,WEEKLY    ,NULL,1,107
70285,FLAT ROCK                     ,MI ,1,100,COMMISSION,NULL,0,236
70294,NORTHVILLE                    ,MI ,1,100,COMMISSION,NULL,0,236
70295,HAYWARD                       ,CA ,1,100,COMMISSION,NULL,1,107
70296,HAYWARD                       ,CA ,1,100,COMMISSION,NULL,1,107
70297,HAMPTON                       ,GA ,1,100,COMMISSION,0,0,236
70299,WESTLAND                      ,MI ,1,100,COMMISSION,NULL,1,107
70300,WESTLAND                      ,MI ,1,100,COMMISSION,NULL,1,107
70301,WESTLAND                      ,MI ,1,100,COMMISSION,NULL,1,107
70302,WESTLAND                      ,MI ,1,100,COMMISSION,NULL,1,107
70307,MIAMI                         ,FL ,1,100,COMMISSION,NULL,1,107
70309,AMBLER                        ,PA ,1,100,COMMISSION,0,1,107
70312,FRAMINGHAM                    ,MA ,1,100,COMMISSION,NULL,1,107
70313,FRAMINGHAM                    ,MA ,1,100,COMMISSION,NULL,1,107
70315,CAPE CORAL                    ,FL ,1,100,COMMISSION,0,0,236
70316,CAPE CORAL                    ,FL ,1,100,COMMISSION,0,0,236
70318,NEWBURGH                      ,NY ,1,100,COMMISSION,NULL,0,236
70319,COLTSNECK                     ,NJ ,1,100,COMMISSION,0,0,236
70320,CHARLOTTE                     ,NC ,1,100,COMMISSION,0,0,236
70321,CANTON                        ,OH ,1,100,COMMISSION,0,1,107
70322,CANTON                        ,OH ,1,100,COMMISSION,0,1,107
70325,BURNSVILLE                    ,MN ,1,100,COMMISSION,NULL,0,236
70327,WOBURN                        ,MA ,1,100,COMMISSION,0,1,107
70328,WOBURN                        ,MA ,1,100,COMMISSION,0,1,107
70332,HIALEAH                       ,FL ,1,100,COMMISSION,NULL,0,236
70333,FREEHOLD                      ,NJ ,1,100,COMMISSION,0,1,107
70334,AMBLER                        ,PA ,1,100,COMMISSION,0,1,107
70335,AMBLER                        ,PA ,1,100,COMMISSION,0,0,236
70336,AMBLER                        ,PA ,1,100,COMMISSION,0,1,107
70337,AMBLER                        ,PA ,1,100,COMMISSION,0,1,107
70338,AMBLER                        ,PA ,1,100,COMMISSION,0,1,107
70339,AMBLER                        ,PA ,1,100,COMMISSION,0,0,236
70341,BROOKLYN CENTER               ,MN ,1,100,COMMISSION,NULL,1,107
70343,PROVIDENCE                    ,RI ,1,100,COMMISSION,NULL,0,236
70344,SALEM                         ,MA ,1,100,COMMISSION,0,1,107
70345,SALEM                         ,MA ,1,100,COMMISSION,0,1,107
70346,MIDDLETON                     ,MA ,1,100,COMMISSION,NULL,1,107
70351,RUMFORD                       ,RI ,1,100,COMMISSION,NULL,1,107
70357,RUMFORD                       ,RI ,1,100,COMMISSION,NULL,1,107
70364,ODESSA                        ,TX ,1,0,WEEKLY    ,0,0,236
70367,BRIDGEPORT                    ,CT ,1,100,COMMISSION,NULL,1,107
70369,PERRIS                        ,CA ,1,100,COMMISSION,NULL,1,107
70370,PERRIS                        ,CA ,1,100,COMMISSION,NULL,1,107
70371,PERRIS                        ,CA ,1,100,COMMISSION,NULL,1,107
70372,PERRIS                        ,CA ,1,100,COMMISSION,NULL,0,236
70376,NEWBURGH                      ,NY ,1,100,COMMISSION,NULL,1,107
70380,HURLEYVILLE                   ,NY ,1,100,COMMISSION,NULL,0,236
70381,AURORA                        ,IL ,1,100,COMMISSION,NULL,0,236
70383,ATTLEBORO                     ,MA ,1,100,COMMISSION,NULL,0,236
70386,CANTON                        ,OH ,1,100,COMMISSION,0,0,236
70387,CANTON                        ,OH ,1,100,COMMISSION,0,0,236
70389,WOBURN                        ,MA ,1,100,COMMISSION,NULL,0,236
70390,WOBURN                        ,MA ,1,100,COMMISSION,0,1,107
70391,ELIZABETH                     ,NJ ,1,100,COMMISSION,0,0,236
70392,HAMMONTON                     ,NJ ,1,100,COMMISSION,0,1,107
70395,PORT JERVIS                   ,NY ,1,100,COMMISSION,NULL,1,107
70396,PORT JERVIS                   ,NY ,1,100,COMMISSION,NULL,1,107
70397,PORT JERVIS                   ,NY ,1,100,COMMISSION,NULL,1,107
70399,PORT JERVIS                   ,NY ,1,100,COMMISSION,NULL,0,236
70405,CUMBERLAND                    ,MD ,1,100,COMMISSION,0,1,107
70406,VIRGINIA BEACH                ,VA ,1,100,COMMISSION,NULL,1,107
70407,VIRGINIA BEACH                ,VA ,1,100,COMMISSION,NULL,1,107
70408,CANTON                        ,OH ,1,100,COMMISSION,0,0,236
70409,WINCHESTER                    ,VA ,1,100,COMMISSION,0,1,107
70410,FREDRICKSBURG                 ,VA ,1,100,COMMISSION,NULL,0,236
70411,FREDRICKSBURG                 ,VA ,1,100,COMMISSION,NULL,0,236
70412,CHESTERFIELD                  ,VA ,1,100,COMMISSION,NULL,1,107
70413,CHESTERFIELD                  ,VA ,1,100,COMMISSION,NULL,1,107
70415,CHESTERFIELD                  ,VA ,1,100,COMMISSION,NULL,0,236
70416,CHESTERFIELD                  ,VA ,1,100,COMMISSION,NULL,0,236
70417,CHESTERFIELD                  ,VA ,1,100,COMMISSION,NULL,0,236
70418,NORFOLK                       ,VA ,1,100,COMMISSION,NULL,0,236
70419,NEPTUNE                       ,NJ ,1,100,COMMISSION,0,1,107
70423,CANTON                        ,OH ,1,100,COMMISSION,0,0,236
70424,BRIDGEPORT                    ,CT ,1,100,COMMISSION,NULL,1,107
70425,BRIDGEPORT                    ,CT ,1,100,COMMISSION,NULL,1,107
70427,STAFFORD                      ,TX ,1,100,COMMISSION,NULL,0,236
70431,HALEDON                       ,NJ ,1,100,COMMISSION,NULL,1,107
70432,PHILADELPHIA                  ,PA ,1,100,COMMISSION,NULL,0,236
70433,PHILADELPHIA                  ,PA ,1,100,COMMISSION,NULL,1,107
70434,PHILADELPHIA                  ,PA ,1,100,COMMISSION,0,1,107
70438,JACKSON                       ,NJ ,1,100,COMMISSION,0,1,107
70439,JACKSON                       ,NJ ,1,100,COMMISSION,0,1,107
70440,FORKED RIVER                  ,NJ ,1,100,COMMISSION,NULL,1,107
70441,PATERSON                      ,NJ ,1,100,COMMISSION,NULL,0,236
70442,COLTSNECK                     ,NJ ,1,100,COMMISSION,NULL,0,236
70443,BRONX                         ,NY ,1,100,COMMISSION,0,0,236
70445,FORKED RIVER                  ,NJ ,1,100,COMMISSION,0,1,107
70446,FORKED RIVER                  ,NJ ,1,100,COMMISSION,0,1,107
70447,CANTON                        ,OH ,1,100,COMMISSION,0,0,236
70448,VIRGINIA BEACH                ,VA ,1,100,COMMISSION,NULL,1,107
70449,JACKSON                       ,NJ ,1,100,COMMISSION,NULL,0,236
70451,CANTON                        ,OH ,1,100,COMMISSION,0,1,107
70452,CHESTERFIELD                  ,VA ,1,100,COMMISSION,NULL,0,236
70454,CANTON                        ,OH ,1,100,COMMISSION,0,0,236
70455,MIAMI                         ,FL ,1,100,COMMISSION,NULL,1,107
70458,SPRINGFIELD                   ,MA ,1,100,COMMISSION,NULL,0,236
70459,CANTON                        ,OH ,1,100,COMMISSION,0,0,236
70460,WOBURN                        ,MA ,1,100,COMMISSION,0,1,107
70461,WOBURN                        ,MA ,1,100,COMMISSION,0,1,107
70464,CANTON                        ,OH ,1,100,COMMISSION,0,0,236
70465,FREDRICKSBURG                 ,VA ,1,100,COMMISSION,NULL,0,236
70466,HOUSTON                       ,TX ,1,100,COMMISSION,NULL,0,236
70467,MIDLOTHIAN                    ,VA ,1,100,COMMISSION,NULL,0,236
70468,MIDLOTHIAN                    ,VA ,1,100,COMMISSION,NULL,0,236
70469,LAS VEGAS                     ,NV ,1,100,COMMISSION,NULL,1,107
70470,VIRGINIA BEACH                ,VA ,1,100,COMMISSION,NULL,1,107
70471,ALLENTOWN                     ,PA ,1,100,COMMISSION,0,0,236
70472,ALLENTOWN                     ,PA ,1,100,COMMISSION,NULL,0,236
70473,ALLENTOWN                     ,PA ,1,100,COMMISSION,0,0,236
70475,ALLENTOWN                     ,PA ,1,100,COMMISSION,NULL,0,236
70476,BETHLEHEM                     ,PA ,1,100,COMMISSION,0,1,107
70479,CANTON                        ,OH ,1,100,COMMISSION,0,0,236
70480,CANTON                        ,OH ,1,100,COMMISSION,0,1,107
70481,PROVIDENCE                    ,RI ,1,100,COMMISSION,0,1,107
70482,PROVIDENCE                    ,RI ,1,100,COMMISSION,0,0,236
